68383 155734
20659 62222
37717 63715 213445
10845 53645 193128
65620 67987 195201
56812 34521 217778
117 6078 156119
56696 31601 216262
32838 61830 186800
3410 10160 167259
54728 46331 230034
34923 65072 214209
10709 1867 226466
45657 48111 174974
9312 65820 202440
21785 65126 176147
50686 49911 167528
14676 45752 218700
38418 8816 190219
3875 27953 159589
39491 142 223574
22058 38439 160057
15927 55667 207821
34502 37106 175797
46499 11930 162906
6956 50429 232191
33791 26440 232448
62920 32474 187007
1230 39255 215211
3518 38771 219168
61216 67682 217463
28254 36654 167803
53310 5110 162641
3498 45037 226526
53385 55507 205945
37055 62138 214841
18451 42769 231425
14177 40080 224353
59041 48487 215948
27255 31776 187636
10531 3150 170973
10009 15219 187189
37915 26374 166258
38439 67748 184325
31587 17968 163477
60118 39701 228356
50399 65455 181612
51208 53171 221579
57927 37394 211072
13437 3660 192762
32894 56121 186087
24177 16356 205825
38786 34585 224339
51679 36518 157760
57293 42364 233581
4696 55881 163337
68150 26091 193575
6828 30941 155962
60748 1047 167324
39432 46867 179640
29939 21914 192446
52605 57869 210942
23342 26609 172555
3558 4156 160424
51638 26253 158930
55131 43670 199122
3595 15394 205201
43715 45642 232107
50318 17807 166100
45123 16617 156283
53817 29985 212874
4089 18128 178698
2950 51790 204695
46501 17622 202551
34882 43683 207439
3234 2961 160281
13667 39590 178155
56615 44151 181639
1409 62750 194599
25204 52988 210216
30567 31954 229788
19770 25913 177377
2360 49315 209846
21686 18759 205984
27141 49499 176486
164 3295 185452
34784 27358 187118
42511 17262 198364
58440 59254 203279
49997 1970 167604
2269 55011 198530
15098 60431 172945
66332 62958 175127
52795 24164 224568
56312 42290 161961
2817 5617 193005
14352 13093 187674
8587 33186 161878
65556 4728 198181
1083 39725 209063
47903 22959 165866
15953 48020 227810
50627 49543 212550
18835 29429 179046
17419 1637 191861
19322 65386 226360
37490 18995 158814
33173 10200 195822
14407 4777 164552
26477 15687 223108
51217 5571 195803
46179 23463 228325
18996 34580 171436
66131 63352 159152
7697 25796 191904
51418 37033 190824
68052 36027 173466
24305 67243 167023
67264 563 219735
67771 7111 197616
51561 36692 215589
58311 60020 205591
2554 2552 200228
38294 21079 214802
60023 42743 180699
15866 34813 200815
55448 54732 204952
33834 23901 171391
44702 29275 181436
3549 44665 177454
19455 47811 201346
63609 35406 186040
50623 49264 214394
23134 33518 159592
14404 44655 195342
46737 207 194578
49164 19898 211443
42186 19383 199815
47447 15368 163352
40255 57252 214710
67193 2647 175982
25494 67014 192900
51034 4797 206806
37890 27893 192349
3171 45525 173372
42507 15654 184536
42333 21619 205369
59995 23543 165200
35225 32170 223824
317 65932 189579
68096 42739 192198
49044 21784 165424
21152 60868 211611
64610 9919 231697
17337 39643 223409
37525 14782 215335
31813 59122 186348
2481 63605 227702
30159 37213 160424
7589 68335 190094
7222 32608 174614
20025 39267 211094
50589 20581 166484
48624 41507 167011
23056 21582 182302
46177 63801 168772
62922 17809 187224
8996 1475 164083
40133 48275 191139
27166 2996 208387
8186 51810 162483
16827 25237 202928
62907 29656 219990
14795 56871 175056
50325 593 177975
25306 37169 219523
5281 64338 183137
21282 47635 212360
24426 23413 229826
2759 42738 220232
68269 27214 209268
15306 55299 223078
66413 27950 208724
66677 7718 185499
64145 37913 187733
59209 9095 228427
27905 2194 175750
52628 22245 172055
9610 55334 165332
43235 37181 172745
12279 4398 203358
47787 18042 198699
47497 3178 196243
59029 16026 215597
32253 52040 230165
43865 11102 206555
12931 37534 187996
2105 20163 192324
54692 29139 185223
23702 40593 229541
57269 35838 217850
41794 45349 160464
17853 28145 172626
52990 60755 223196
36794 37536 198263
10950 34811 224227
58108 43343 203757
14073 36047 186466
6442 68151 206683
3025 38794 217327
13020 43408 186181
54947 66103 203520
43125 31524 216662
6886 24498 198945
66039 27071 229935
6709 51239 191861
39079 38432 178777
14390 59604 213109
34266 27948 197932
35878 26076 192116
40432 11300 169369
65072 52746 230392
13221 4203 197752
18071 41567 200639
63738 5235 228208
58192 15662 171778
67264 17286 178661
42487 63167 172145
41882 64164 156781
49677 40237 222250
65549 29392 219701
28663 57350 212638
24890 29920 226737
16242 36254 203418
57347 8135 220957
29593 45233 222425
37822 24699 206986
8186 5524 221338
19687 54638 172104
63379 29368 215179
25648 44302 177385
12731 58916 206955
15286 1024 212406
64875 1213 220935
29439 25077 221249
37125 8844 179282
58617 13945 184378
46585 12116 207868
44509 33574 233007
14323 25595 209979
14531 17547 207100
41660 17690 209199
36968 37719 175624
31717 26680 184597
37734 12130 210743
18639 41668 184985
5318 22033 195975
17654 48160 197218
22430 42518 167292
39482 8954 215626
29 53120 184603
59521 33650 202757
5348 45821 207547
28304 5380 158190
13504 54219 220815
20647 31258 172420
40058 20084 194575
66855 25799 211039
29866 9338 174662
26854 43703 232939
47349 47448 177622
15707 19650 170058
53002 35405 189605
38199 19269 156543
37370 15856 161734
4094 43371 193046
12613 35585 210050
41658 43507 168411
44200 21901 222539
15271 55822 201642
42409 66717 228807
6512 40241 193844
34417 12312 212950
68320 31202 182807
48533 35108 225397
10653 63805 205351
24843 34597 190424
53529 57385 209511
6367 8584 232172
4174 24644 167659
24539 45307 189718
20935 52880 225029
24279 34986 192544
46625 56668 190765
34331 23371 186094
24145 32496 224991
28289 46299 205899
35057 64185 160536
60981 65863 206851
32068 45716 218248
33477 3666 231026
37401 36453 182768
43599 58209 222783
15580 41627 220718
5143 33750 198715
57938 34159 162646
3348 50675 219222
1436 53661 168576
13458 4545 169449
3800 37252 207308
47843 16645 211739
6484 29327 231195
28782 18753 168258
33161 11693 184915
48134 40748 215176
8876 59220 211155
9905 56210 163059
58625 65678 203989
12635 59221 196080
23660 34600 232675
34583 32831 213498
48353 43896 172617
27561 37382 193956
60620 61008 228381
11129 38678 213380
48334 13894 201358
8814 56467 207075
6034 18798 166292
25074 46907 225045
2680 54083 155808
39688 53526 155849
36758 35262 232236
15411 22348 231773
28200 4047 171684
16510 24049 185834
42724 522 225279
60141 45785 165523
23425 33122 188689
52166 49647 156681
26782 4869 205410
36013 17693 191046
56394 60454 200985
5680 25846 172827
33702 6048 199105
25291 49757 210579
23062 8410 182631
18624 33474 224234
4119 30732 171278
1648 64590 220209
53612 42373 194712
66678 21287 168566
52061 56470 207479
55764 3037 177140
28805 25145 155758
31473 21516 201872
22238 61814 197047
33510 58214 176981
6040 10850 214758
52058 10005 203629
26889 6654 184800
9443 52481 210900
52845 9551 202964
39113 58422 233380
34509 65620 211261
943 35599 229299
16784 14233 181013
10064 30662 169682
13627 29116 179474
26628 27659 229718
67447 17287 167312
42655 40904 203476
59604 59453 163038
49129 15225 176355
37632 31465 155837
35616 30423 165711
11632 35226 206608
17555 42153 218923
24509 43114 215235
5570 16099 221010
25574 46265 156061
25674 5127 213028
30381 48330 233024
20854 37472 213724
3517 44016 223219
16039 37250 223753
26898 18434 160075
65074 251 198707
800 18802 201459
7066 5248 172840
24752 27518 160999
50474 13855 181106
48098 28404 182470
43355 59006 180384
61151 32411 220795
56732 19762 165662
53072 35524 190500
57933 47271 213229
50122 28928 206339
56308 45090 227415
17500 66670 168157
15351 16406 217103
42837 16030 179260
14706 29484 233245
250 63542 198595
50683 49939 177616
61311 9458 221674
13996 38666 202183
31936 6633 171180
7714 15824 226523
51247 44797 164790
46980 32910 179371
62692 38165 177080
36432 26117 210539
5753 27071 187439
21759 47268 215339
3646 18471 191647
1279 7599 170358
61199 250 181648
50768 56296 220481
22134 33555 189078
51989 7475 175909
51368 58781 161553
43020 37454 199249
6716 26724 179940
61377 38788 227797
53794 3585 215826
45883 34405 197328
59451 28352 158810
42966 35089 175027
56616 30295 173675
58183 53007 230062
55641 41586 212628
33669 7902 172044
48939 4470 230127
66597 10020 201713
53988 56066 200776
65081 44628 200676
7075 58113 165254
61899 19715 206251
52570 16478 214401
30151 20688 204288
41937 694 179144
34177 60906 170479
63454 50630 170884
40269 44816 210310
41781 66326 210939
47536 38794 166839
39066 26470 161320
65863 49170 159213
12175 11148 178046
4854 27266 190985
26998 42470 224191
1967 3093 169601
17458 25278 163726
23045 42857 157046
7295 67033 214944
3060 46688 158383
44781 43338 229936
43438 61382 201657
16494 44925 232850
53166 2040 207057
55007 60161 212403
64267 47865 214237
59464 62837 197893
16456 9485 190126
64195 13639 193411
37672 65265 205809
154 53619 191029
15801 67474 178688
52383 56101 194629
54067 62984 219418
54842 46307 217475
14453 57776 217498
22641 10166 175860
63620 35501 196833
30410 13988 169726
37718 16547 208078
36270 42541 163539
45561 50973 208216
61252 66779 183630
51008 5984 193931
63133 5476 230188
22448 20254 213970
21889 49622 220618
7041 19745 197691
3826 344 216583
12820 34110 174488
59945 6944 213914
10991 10280 187143
54794 67086 200979
3239 4343 198470
17359 15368 194416
30597 49054 187502
44508 47791 187719
133 28509 181951
56467 20374 186761
19021 49536 169719
38333 66559 188187
18730 63395 182772
941 34349 217592
11396 27933 186647
44361 50804 177238
25410 32559 208904
50771 19371 222862
15283 38733 169927
36507 7439 193003
65110 67140 225614
50079 998 223440
15416 58726 220595
41285 20239 183790
10031 28934 161726
15313 7222 163629
58918 31734 183862
46630 39228 177686
23740 12323 196198
14478 65439 207848
28401 35903 225433
64274 63057 222935
39465 6641 233535
48996 46985 185532
10358 40535 169686
18301 4596 175291
40034 7033 171716
29164 36419 173627
15292 6810 220829
19160 65287 173952
67418 546 231710
45032 10171 201015
51608 22836 189603
58451 42030 207039
17519 65885 207100
13317 45379 182504
59146 13713 207347
18670 25867 217476
54592 65051 200416
58712 32706 190384
20503 19478 225752
33034 11058 156478
6672 5730 175710
67032 40714 233223
16356 59915 218235
7343 20375 207842
332 26304 208364
29775 57914 156580
16233 65735 212437
24618 55195 180663
25725 66552 179556
4132 31510 218902
6370 22014 209509
56295 25854 211942
32796 3633 163518
19083 35519 231242
55335 45881 212954
67650 10963 180325
40064 17302 188088
37205 62173 193818
1135 42201 172955
4505 33719 181852
5021 26477 202861
36698 22417 174169
40679 12046 181081
34965 26644 190478
64685 25014 217006
51916 45253 188308
55407 61906 174979
49775 6143 187401
55720 49849 222223
65805 14653 219112
26588 47632 205769
10860 20715 168069
23866 17082 175068
27686 9005 183687
36928 21045 170845
55454 59695 222566
51226 25198 200633
12682 46846 164958
33134 5707 181398
25360 31934 202765
44361 19308 215089
24223 59158 222700
31309 32603 195916
30211 3411 206955
61199 2015 203299
39633 24191 205289
21471 12628 174137
15480 35772 209514
31514 21142 162928
42458 46873 194840
53818 44982 156438
17047 23841 162710
12566 52114 205948
15122 51421 178244
2559 46838 186761
51230 47710 212748
45945 54839 230264
52256 61136 181591
56655 46830 157714
50650 3026 192719
36256 21676 173221
53828 27052 189126
23408 17968 222876
57695 36182 169626
41466 5178 217243
18761 6249 187717
33820 15563 176221
7015 53194 203261
36192 45114 164632
29340 11845 170570
56541 11254 218096
59951 63328 211349
2519 49968 169093
25733 52329 178120
11440 61792 228939
3292 64705 195692
18098 23932 185159
13383 21163 222414
6887 21237 226258
58489 32576 230567
25130 58170 226776
15709 57438 155984
54215 20598 192156
39675 5544 167348
34176 50316 174355
5240 31794 218091
1539 34032 232374
9925 24052 189305
34660 24203 224311
49335 63555 198549
47935 41467 165066
42838 44888 158415
33654 56778 231564
20859 56104 172478
51804 66251 174902
52423 13612 164482
36571 58637 180040
40847 44726 175822
28710 49475 186010
5760 23049 164246
45820 48434 205682
63258 17430 157903
28078 8342 167123
60120 51157 220753
20850 32720 168488
15529 51810 181115
515 11566 182778
4642 27768 206523
35532 50801 175523
7041 50524 201923
63317 3658 179569
65182 21098 163292
53901 58031 230662
31006 294 229137
50337 15306 212005
23784 559 198469
33503 3790 159958
16897 31612 212714
22782 44573 220944
18843 11536 213123
23752 21164 184925
63653 156 190341
3955 40475 184935
12286 17836 215566
52226 53757 233361
23847 14277 207893
67201 7855 206102
45126 59342 185560
62267 1467 166373
36027 54054 156733
65852 62487 192595
40899 33968 197789
12745 53548 228181
38064 18005 170389
59360 34165 223346
66175 22959 205342
16768 62576 184911
24565 21846 210051
2583 2832 211700
60462 29144 173448
55407 60244 179012
45812 11228 179894
22370 16839 185156
6812 38485 175333
31843 56454 214275
47381 68062 191112
11878 44125 218874
53302 11696 194497
65416 21684 233365
20380 550 223342
31013 10727 207342
26604 61120 189459
33677 846 169626
66549 11239 199872
32795 19938 160916
1408 45304 160866
20994 25308 157040
50448 40208 189162
23296 3491 200042
11694 20890 194283
38944 17764 172380
67732 57473 163111
36102 46119 208133
35298 30046 202346
17523 15732 195061
32669 51893 182745
61496 65025 194403
53138 31013 161569
60563 32008 166467
38566 61646 169321
38880 29136 182782
15413 66726 228437
67039 48416 190909
66540 30829 203430
16984 24514 164346
25365 40738 182829
4576 44310 217052
46452 36276 223967
63696 47280 227306
35455 11410 174504
55328 14324 193525
66293 63254 178453
13999 40396 200843
34552 60127 182753
38983 45071 189047
24906 12933 224038
5655 61201 158828
12262 13090 165177
43884 39737 164971
64450 35577 223578
32633 29506 201918
6136 41829 173836
62347 57672 224298
26508 45388 172336
163 19888 185789
33823 32855 202303
44419 34066 186618
6126 8069 163533
11740 62180 157258
21259 29110 229930
20549 68060 167463
27763 20768 205823
10719 16793 215262
24068 52258 203395
17230 30082 191874
46750 40195 206467
64265 24135 185649
31489 46291 171174
14036 52585 233187
64594 67362 178484
61677 59082 184181
25701 8542 171954
12185 31458 209402
20597 53016 181452
26064 2657 222437
65359 50778 163334
2172 52211 205872
27695 67951 197095
15274 24963 173841
45897 43058 176656
32498 55368 192923
51618 37071 174439
20604 66347 195494
32025 67869 196007
3363 50835 162749
44104 1820 172116
29121 50415 195524
59514 24087 182839
31945 42242 203729
2300 3324 157208
36044 10848 192486
47905 50446 231114
66766 33751 198413
4503 3089 182296
55231 22703 215924
33512 19780 219842
47772 15906 195436
42320 43792 201053
65917 34147 230359
39530 51483 169728
56207 35121 219512
4108 36602 218448
66641 14873 222599
42652 45798 161138
38683 4101 176744
1465 4905 212736
49811 40131 197214
59832 16376 163656
9230 48330 220068
38541 17614 160897
24027 35638 182653
22630 26205 208933
12904 54893 187124
52069 65089 229201
10523 47987 203139
59334 7282 175483
40499 20933 214498
703 15421 191708
18949 38385 181628
3409 31858 172558
47025 14867 170812
39611 38778 162442
52269 55796 232495
25388 62495 209748
60783 15640 160022
32291 41504 217864
41175 8868 231496
51120 58686 203835
18571 53377 223046
30132 65056 186673
42293 26252 203100
5991 63382 191638
41506 46635 164884
39543 2392 193003
54083 48562 164694
3425 19657 167512
37793 36264 166593
17451 59448 183482
29830 1821 198445
12260 41381 176623
56176 45167 165259
52617 23242 195520
39518 45976 229122
14868 50170 186469
47805 59023 205606
50522 39221 180531
23125 35106 160662
17520 56844 231193
49710 41093 195728
36933 54993 231043
26723 20255 158468
63329 61735 179634
35571 61420 196151
43553 61639 229865
8581 45704 229753
49224 10644 226958
15627 58826 184044
60744 42263 180579
16200 64803 201918
63778 24235 195682
64018 7738 230850
56801 41668 158373
264 55451 217608
40857 23600 209832
67456 2243 162552
52488 45393 197057
39923 16731 230126
61578 24655 191013
65839 32792 203852
55523 32171 222724
38338 30516 165987
2566 37715 196139
782 62648 190762
62242 59804 200808
17931 41978 155809
5954 51764 176077
2963 60277 210128
