74485 209542
41599 38626
65028 35445 284069
2369 12727 228226
57959 41621 313002
2181 8949 219476
3775 42116 237005
11374 13025 223253
60071 61388 259765
64735 49482 219463
55874 26629 306907
54615 25311 219431
22746 63098 302210
24157 14236 233082
44564 22436 286936
19733 10318 310943
65408 25316 297116
52780 55944 309395
26289 6916 230259
51479 16987 276220
26812 16289 279079
32525 52316 214062
63873 6714 230495
31600 57754 250499
65003 19035 302845
25817 71991 235584
9494 31355 225039
32115 22804 249776
2017 67184 251117
41262 33634 260071
63664 45537 238101
15925 964 213745
16179 51322 295824
7744 60437 219123
29365 67131 221216
59842 31836 229011
57778 24357 301740
57543 4340 225938
12509 12426 235631
11509 39625 264015
6046 47948 213531
34816 57253 304463
11145 41437 302692
50068 40130 279627
6028 4148 267885
31187 73664 308518
30245 26535 305435
4243 40677 231392
28829 43165 296206
3907 53527 241979
3574 50091 219923
28920 8770 292018
74339 59467 224991
21786 46292 237102
69118 62170 231734
59816 69810 303948
72425 2205 310173
4773 15618 259520
19864 49006 216882
64376 58406 224282
65614 37552 239191
28133 22719 298382
41199 3425 274844
68326 12253 253963
301 57485 261128
5005 7525 273051
4651 49961 259541
69120 71021 253848
14573 53491 236584
12159 6111 287503
14281 63356 239451
73213 39598 251271
9710 44939 309878
11322 8956 290389
72147 7704 225212
31483 35033 285247
73586 11968 304899
44487 57414 227121
21830 49418 285858
73327 67037 240187
70848 31411 302305
12367 70089 303592
16554 6866 307451
2133 1676 279595
60068 58580 250496
46046 54894 304136
31485 17655 232571
28281 72058 255340
3999 23411 222531
54251 12401 302403
521 49389 276709
9744 32613 313920
22105 67872 290870
13930 35534 280887
22753 29982 229560
6901 5593 284666
46132 52360 231667
26382 1781 264514
17596 329 247660
51450 57236 256496
61136 21268 310627
36698 59862 241793
60079 10939 311336
16724 70620 250172
11512 52286 263951
14985 47553 263286
68513 69086 222170
39339 34092 211912
34231 27132 251660
38353 55748 306095
64428 66533 243532
36953 9247 310514
18709 7245 301501
32993 61316 301181
43259 32501 230812
59128 28352 254156
20558 38343 243756
71913 36179 302348
47644 13338 244776
1438 1658 237001
6794 54738 233924
65703 58848 272017
63727 63012 251013
51328 28701 209650
27159 6476 249068
12951 34927 253126
71144 44473 214495
21697 37519 312245
32507 49754 283930
71542 22116 232727
19871 73194 281083
67021 29239 218711
53014 50235 278129
45059 31611 232109
55850 38008 294413
32016 59834 301651
61718 41458 310248
26681 37796 240886
27133 48010 289559
428 63434 294641
3342 663 298939
66904 61219 292792
65753 48778 273457
36301 23646 229203
54373 2354 228591
47921 74134 248608
39098 35001 303477
64491 4801 308660
45712 26700 273016
54128 12047 225310
8156 59995 311711
72742 46756 281653
70802 20746 248739
33486 43512 246332
14702 60973 257261
58070 7207 216279
7096 65457 227829
33206 69453 227133
64676 4695 253400
50308 45024 262085
51348 42568 225987
67772 1964 226925
59634 5212 250374
10712 31248 244071
73410 66627 218233
36665 977 226249
60399 14286 297461
74346 57612 224142
23913 3709 303388
20659 34020 274183
69801 34924 242161
60349 58839 302293
43864 28686 267013
30959 16022 250529
40989 70052 260521
61236 60601 227593
57551 31765 251850
23531 59253 298307
12196 22504 250123
30636 32611 273363
16351 50433 272479
1372 4205 213609
35592 22466 290247
34617 55854 279026
64182 52451 252927
60847 37522 216854
70098 57747 287808
62913 35313 236413
13804 40372 311347
20328 32972 224196
27806 27952 218026
17213 58158 255092
25642 16786 250663
64357 297 254785
13411 57 228401
56088 63588 262984
70970 30914 304755
27771 12661 296659
22946 26944 246404
48349 58477 236217
30856 53751 224987
15235 19997 239986
47143 41679 256021
44134 12235 221815
63080 3085 247672
10453 1496 273351
50091 4674 303030
306 3834 266473
13084 54082 265170
8243 18712 246778
40377 35717 296864
21237 64647 281957
1214 55529 296118
43947 72477 281968
37206 66234 248903
61918 45388 250950
18402 18394 221722
2344 5815 244875
64663 41783 249821
63352 60403 292595
60676 52712 268397
45091 26383 265744
71175 73068 232402
47765 40227 248328
50677 36899 232809
35901 11646 256898
11706 24699 257550
42595 1711 265891
62627 1727 249191
72894 3965 311193
24992 10448 279461
59325 37617 209979
34863 15650 238834
70871 38327 233171
74425 9757 251561
66495 69469 212228
24831 33069 263862
47028 44183 293181
36759 47506 266937
64997 16989 279470
50442 59433 225756
58670 61150 255466
41897 1845 246599
14531 13912 216023
19729 72524 227421
46663 59477 299672
44093 39497 295912
41772 51299 301735
72224 44706 261910
63625 62182 240805
11948 28984 298381
3163 53062 258116
39650 25399 312982
40075 71994 267026
30191 22194 225446
66769 37737 307278
6948 67913 255200
28431 36140 248996
24641 57496 231490
68794 68159 293497
24407 13965 305984
17034 40416 219843
28464 34134 227222
46233 47024 255182
33459 39968 283450
57046 18455 279056
40290 12456 301464
12035 44363 224649
19498 19090 271906
17957 21213 234078
59407 66717 298886
39224 54759 211204
15903 53263 214172
18051 4901 231400
9449 11557 210146
11153 61276 211846
54958 41108 311433
59393 69026 313091
4072 11867 273453
37036 37881 218250
70928 4541 299946
26361 20251 265549
417 8659 236241
53398 67486 219584
15998 4336 300946
17376 60577 256235
33907 41133 301131
31666 26410 212247
12633 74093 225852
63796 19762 305723
22023 51375 224244
10114 71642 237580
56166 66681 217046
34277 20385 265257
41291 70031 246446
72148 65699 307229
29753 52842 212540
55455 34650 293198
1544 22290 232989
66755 30913 299298
68310 62595 314192
60370 47538 237682
51307 65705 260580
59352 18254 236954
5013 47377 210955
12222 663 311021
12470 6673 313696
69704 11985 273761
53752 35445 227235
37675 25399 218533
4792 1593 307481
3485 3634 237477
38946 27183 234372
71652 25919 250151
15588 30756 249844
52242 13666 312651
7020 38775 285002
65453 65726 284343
37043 40671 226307
45935 37556 283672
27649 67877 248288
27326 60009 303523
46506 74237 305438
71161 49258 228214
15126 23693 301744
225 71581 238779
62882 7664 261996
7578 17017 309039
15021 51993 267408
51434 8361 244387
3643 51910 260334
71285 20473 235907
48287 61483 282243
25722 56656 283437
40492 21312 226269
55660 44988 309181
3979 11205 269808
56829 44025 240714
32704 31534 304780
30162 49793 227784
35537 70454 297863
58772 5415 253492
10253 16147 237662
38116 26412 314151
7244 44161 286630
28500 67072 275626
8482 44598 239860
39366 14197 309464
68802 57107 294302
21181 68834 267230
8353 54886 224197
55508 41173 259349
27322 60240 260844
70369 41223 309105
19034 15097 247098
63732 58272 228163
10199 4728 296181
13529 47638 294397
28687 22176 300778
2078 35818 239158
59912 32217 305020
36337 63262 308013
58333 27123 221952
44966 7277 306342
56598 19396 234452
73149 12510 253939
73327 19126 264327
2104 14302 238832
11695 26213 258089
24670 54259 263553
15093 31009 276320
47861 20531 261110
1655 53904 231223
61863 3365 311851
60652 6689 294489
45154 60141 254170
47693 20461 252913
28728 32321 231754
32002 58095 294554
42444 33026 235133
35310 54381 215359
62859 6481 213363
30411 21971 272701
69826 48054 252770
24361 52912 258086
63819 47157 251613
30823 37579 310467
47273 16908 228808
34662 62584 254956
37764 26525 217630
41605 282 214661
9558 18462 215958
23589 41226 250202
34569 15396 218162
11966 52407 226952
36250 13968 234702
62103 69712 289736
12664 51456 295511
31313 56637 239666
23602 58032 306336
9491 66832 236915
20919 2679 225601
50757 50410 283047
44093 105 253932
18607 32433 276578
2553 29397 232443
4061 64078 276854
25870 68767 244994
61969 42470 264511
1590 46368 292825
71730 66301 261594
27716 45401 220954
59936 61468 253975
55059 6837 307472
9892 66702 244550
32422 46921 261905
9525 39917 312160
17329 16185 270772
11397 1888 306980
73884 9210 310575
24947 42714 246946
33634 49786 224126
4020 58458 283178
61800 72343 243798
50381 35230 225349
27745 66135 230336
53127 64419 228593
69226 28968 210450
40357 2044 231889
44381 10855 297364
10720 13524 303882
15994 46716 268233
72179 60039 257520
15329 63612 265332
26840 37466 289351
49385 42131 242412
16657 33608 247752
63041 55945 297845
48218 51642 212930
71816 46835 265787
69290 9875 270833
70744 42465 297402
18471 53253 306309
33268 30529 282824
2962 9920 239591
32282 30269 242399
48547 73249 233400
13619 18638 236697
63470 61516 233746
70891 61281 233705
21106 26458 297052
35322 7387 283883
47764 12452 282613
64844 40725 231754
31274 41641 252234
12088 11109 274063
23926 61277 262790
61766 39960 231556
1310 61325 245365
27462 22524 243793
6456 51684 290548
22608 3082 249769
20914 73925 298241
38118 50166 246402
68432 35610 235814
49705 46098 301344
8448 48985 308186
38939 59538 237206
64890 69315 233539
18848 49072 235846
5869 5498 219127
62582 48654 291577
70716 51983 244566
69523 72353 233616
16525 22197 267018
39347 25987 258595
728 47977 210643
54292 776 235809
26540 28897 286890
49454 48128 270497
24176 9942 219510
59933 12943 221514
69553 26851 285604
11808 47538 272924
64449 54422 302698
43999 26 265959
52742 14941 314242
27900 44103 258807
2091 9079 223519
68061 4121 299342
55586 71406 220944
59466 8644 302458
25497 21785 243725
36335 15604 260144
24906 30863 251258
17358 18520 261500
22443 55273 237007
6301 73649 257599
21780 32936 240865
15353 69661 311826
65521 68488 226786
59594 59132 252376
63866 22478 291932
74233 48055 298156
58993 36748 218497
64526 31365 228686
3492 38696 263637
62759 7069 285942
66233 25929 254701
30393 24086 257510
50634 64707 294840
54453 24616 241031
18083 11571 271931
16013 19410 261615
25904 47806 280496
2303 21401 313033
1524 16002 260841
3936 54719 302103
40757 28907 214762
65899 71512 311866
31792 37756 229786
8052 63212 218045
28475 33286 226827
39942 71329 271382
43142 33325 250813
41011 37056 287792
68562 9677 309042
61520 7728 218088
51915 23901 255646
47335 63956 260376
27206 9707 272867
69251 14879 271093
7289 23021 295501
48500 22033 291787
30283 50799 298049
32544 30724 268544
57419 36354 245938
71544 68580 306637
62734 63357 272679
835 27118 236855
21397 47734 258950
40528 2552 252787
57619 55066 307944
14657 67777 226018
7717 34254 220176
66042 61105 311676
18408 48145 264179
69123 33743 278035
30493 72640 247479
14572 23422 262563
37720 39957 289655
35917 10417 297946
68519 20447 239935
47374 42651 259607
33126 14492 291781
52982 31333 287741
65847 25427 211708
12807 20619 303710
65263 33206 211063
32111 56974 312269
35542 13806 227023
68102 15087 296684
17695 43077 233903
17872 62454 308058
15354 30541 290123
39551 21217 212265
19500 45809 239163
31833 26789 256467
12783 9370 231031
25660 51257 307222
12861 40137 273238
7496 11123 305884
63679 20733 291602
21478 30603 230705
56555 5195 249709
745 7833 309680
49988 9315 269369
48329 61489 267883
4456 26600 280797
34640 74108 313050
62703 73985 256651
45907 21821 259469
28177 22969 217616
48471 20411 217968
61439 22748 296402
42253 8789 218956
23099 73100 248866
34526 39132 289915
26373 29863 242213
38106 55601 245357
23619 69822 291929
65483 943 277475
74326 43925 265685
19951 71136 272061
42440 1727 257245
69542 63384 308127
1610 41018 223950
73084 41941 259526
68112 23083 239721
1296 58486 227855
68873 39148 260246
51535 814 244598
41577 56681 301951
52281 31098 312858
25837 21818 275427
27733 28123 237851
15006 25889 305480
62199 73558 302705
35463 43762 301779
43144 37423 277059
40813 74396 249250
44261 6618 232546
22662 51362 297895
58145 59285 292851
52613 45046 260704
37343 40921 260365
59775 45927 287468
15446 48686 235692
22318 53657 227522
14815 8477 308407
55920 38002 215015
2509 40285 264444
25711 7702 233241
2899 55451 309872
18091 67871 229956
8177 56811 313106
63815 9364 231887
50867 58613 314037
69524 20620 236215
13348 4636 227006
9085 56106 275729
58922 39818 257105
13216 42260 236654
12837 26803 281275
15990 3920 281668
36506 38208 211176
62244 7824 279226
20601 35047 278717
8152 4097 294204
52176 27497 267834
26354 18040 212390
65572 57000 264908
51372 50810 260072
33684 8762 291145
11732 36878 269964
1465 54607 287923
21622 23996 278858
15250 55181 224119
57237 36664 303701
15305 65896 313339
32576 44421 275927
45384 70940 263862
27691 53776 229814
69558 33606 237358
68584 1853 301470
69450 57537 296381
58460 62875 301192
372 70118 271574
25997 41296 279827
53251 42850 302116
68226 62704 244223
62904 67427 218043
67684 2655 296455
73646 13525 226177
48945 73023 241992
49600 17142 217905
17384 13095 265280
59286 5445 209822
22147 5162 269220
39685 20816 286187
24029 27854 216678
32690 36975 270573
68380 69468 290291
51096 2643 267494
11837 73405 211523
65638 72469 289053
50416 45666 304502
21932 41716 233495
20821 70712 224742
12289 65442 249466
27544 9966 221584
49185 13835 261038
51013 10287 285866
60271 32944 284855
24426 19892 309487
61536 16306 243199
50455 9958 284465
33437 38085 275468
22385 34702 224010
22540 70410 310696
8899 4284 288451
27978 53134 281897
59615 24188 227316
57200 51894 231262
43581 23647 312923
72927 48305 225699
37673 29746 258721
44942 54255 289840
73441 70630 258473
3813 72499 292794
62964 64435 287473
37519 60446 257940
56953 24559 264161
58080 59068 267998
69566 33464 297747
41346 33100 227126
7078 46129 276714
69889 60924 234848
59741 3773 287072
8207 37473 272588
65517 57350 262681
50036 16813 276569
45456 30458 235167
32769 4214 312525
9535 63281 234782
30004 62058 259680
70807 54211 312618
1977 36336 225966
4724 19322 257557
72831 20923 269219
73808 20191 312833
28294 71880 278825
33581 62362 273537
55356 29460 228997
73386 29616 298410
59233 71394 230332
49095 50605 306753
15576 34160 273928
15280 24946 232593
35789 32516 283236
70089 44442 286886
23395 6598 211425
43925 24863 306424
18739 55424 262794
45059 31026 252068
9859 19705 283551
73968 64550 259220
6939 59149 217014
9488 28258 237150
10100 62736 299299
22033 54823 239481
32935 45958 258394
19904 55061 281503
33801 56717 288398
32787 66738 237037
54778 34421 241074
22829 29165 277423
60568 61787 273857
42860 33481 246979
26099 65899 211839
47406 41741 257441
1224 39269 228638
58923 62295 232797
20377 60294 266685
64465 56604 307717
40559 68416 289862
70814 20361 234853
65900 68654 256403
4621 49197 307088
70525 38364 220024
25450 21147 266978
70469 32219 302618
61260 63151 266197
58678 48974 294097
58839 29931 243445
2804 42181 211684
67981 10851 285523
164 60171 247185
37893 71953 309917
62630 36856 256690
68761 73872 300191
66313 4215 304945
27157 16782 304461
64395 6317 249629
1948 59852 219541
37677 6488 281735
21803 17701 211014
2960 9410 295149
23496 72150 250506
7274 10284 215613
26717 70714 270268
71710 4749 304939
45864 56687 291176
12910 40489 295628
70481 58976 274372
5356 11651 295289
35185 28078 248234
16268 73582 300891
74370 13839 279941
23087 5942 264921
24452 35731 271787
51016 44809 302240
19759 39289 243629
70884 46301 244051
33482 74230 290612
69942 37703 214002
37152 64671 310575
65864 53547 286511
67559 62558 282208
53774 51974 216528
17311 41688 214452
43221 49171 299664
54197 49162 257400
50364 32305 279976
67628 28719 291206
45912 65397 290091
23151 38699 304945
41740 37656 266103
72891 12375 269038
20919 59619 253586
21025 70546 246741
43729 6340 275352
60081 6745 267210
9895 11318 273432
41140 4470 255353
31891 8994 300402
23529 15176 299074
72724 13232 222803
37519 9289 244950
62558 21247 221296
41711 49630 314069
19646 65862 234720
164 46822 264197
31946 39002 242862
18972 69396 225584
35338 57037 305460
25862 13676 285748
67194 11991 220617
2336 31490 223511
23094 32234 302802
9396 27046 241844
41316 54934 279076
12833 14321 269167
19394 20959 274422
27326 48760 233029
17401 32012 235668
33167 61978 305815
1545 13749 305613
50239 62914 222678
17817 9491 274524
25613 48319 289410
32803 61301 270677
22579 33440 293533
21031 70272 240148
22583 40449 259976
36768 53992 223836
72036 74141 271638
11214 11696 231032
48463 73419 286233
8266 49695 248267
13288 69993 272718
70924 55528 226202
